"portcode","name","unctad","netpascode","ets","ishistorical","isactive","additionaldata","rankorder"
"PHMSC","MASINLOC","PHMSC",NULL,NULL,False,True,NULL,0
"OMMSH","MASIRAH IS","OMMSH",NULL,NULL,False,True,NULL,0
"OMMAIS","MASIRAH IS.",NULL,NULL,NULL,False,True,NULL,2
"OMMAI","MASIRAH ISLAND","OMMAI",NULL,NULL,False,True,NULL,2
"HRMAS","MASLENICA","HRMAS",NULL,NULL,False,True,NULL,0
"HRMASC","MASLINICA",NULL,NULL,NULL,False,True,NULL,0
"DKMAS","MASNEDDEVAERKET","DKMAS",NULL,NULL,False,True,NULL,0
"DKMAS","MASNEDO","DKMAS",NULL,NULL,False,True,NULL,0
"DKMKH","MASNEDOEVAERKET","DKMKH",NULL,NULL,False,True,NULL,1
"IDAMAI","MASOHI","IDAMA",NULL,NULL,False,True,NULL,0
"USMABY","MASSACRE BAY",NULL,NULL,NULL,False,True,NULL,0
"ETMSW","MASSAWA","ETMSW",NULL,NULL,False,True,NULL,8
"USMSS","MASSENA","USMSS",NULL,NULL,False,True,NULL,0
"CAMSS","MASSET","CAMSS",NULL,NULL,False,True,NULL,0
"CMMSGF","MASSONGO FSO OIL TERMINAL","CMMSG",NULL,NULL,False,True,NULL,0
"SAMASH","MASTABA","SAMAS",NULL,NULL,False,True,NULL,0
"SAMASH","MASTABAH",NULL,NULL,NULL,False,True,NULL,0
"SAMASA","MASTURA","SAMAS",NULL,NULL,False,True,NULL,0
"SAMASA","MASTURAH",NULL,NULL,NULL,False,True,NULL,0
"JPMSD","MASUDA","JPMSD",NULL,NULL,False,True,NULL,0
"IDMATR","MATABOOR",NULL,NULL,NULL,False,True,NULL,0
"ZRMAT","MATADI","ZRMAT",NULL,NULL,False,True,NULL,103
"GRMATA","MATALA",NULL,NULL,NULL,False,True,NULL,0
"MXMATS","MATAMOROS",NULL,NULL,NULL,False,True,NULL,0
"CAMAN","MATANE","CAMAN",NULL,NULL,False,True,NULL,4
"CUQMA","MATANZAS","CUQMA",NULL,NULL,False,True,NULL,0
"CUQMA","MATANZAS (CU)","CUQMA",NULL,NULL,False,True,NULL,50
"VEMTV","MATANZAS (VE)","VEMTV",NULL,NULL,False,True,NULL,66
"VEMTV","MATANZAS (VEN)","VEMTV",NULL,NULL,False,True,NULL,0
"THMAT","MATAPHUT","THMAT",NULL,NULL,False,True,NULL,0
"LKMATA","MATARA",NULL,NULL,NULL,False,True,NULL,0
"PEMRI","MATARANI","PEMRI",NULL,NULL,False,True,NULL,110
"BDMTBR","MATARBARI","BDMTB",NULL,NULL,False,True,NULL,0
"ESMATO","MATARO",NULL,NULL,NULL,False,True,NULL,0
"JPMAG","MATEGATA","JPMAG",NULL,NULL,False,True,NULL,0
"PHMXI","MATI","PHMXI",NULL,NULL,False,True,NULL,0
"PHMATA","MATINLOC TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"MZMAT","MATOLA","MZMAT",NULL,NULL,False,True,NULL,2
"OMMATH","MATRAH",NULL,NULL,NULL,False,True,NULL,0
"TWMAIS","MATSU IS.",NULL,NULL,NULL,False,True,NULL,0
"JPMAY","MATSUE","JPMAY",NULL,NULL,False,True,NULL,0
"JPMNG","MATSUNAGA","JPMNG",NULL,NULL,False,True,NULL,13
NULL,"MATSUSHIMA (NAGASAKI)",NULL,NULL,NULL,False,True,NULL,0
"JPMAIS","MATSUSHIMA IS.",NULL,NULL,NULL,False,True,NULL,0
"JPMATM","MATSUSHIMA(NAGASAKI)","JPMAT",NULL,NULL,False,True,NULL,0
"JPMTS","MATSUURA (JP)","JPMTS",NULL,NULL,False,True,NULL,0
"RUMAIS","MATSUURA IS. (RU)",NULL,NULL,NULL,False,True,NULL,0
"JPMAY","MATSUYA","JPMAY",NULL,NULL,False,True,NULL,0
"JPMYJ","MATSUYAMA","JPMYJ",NULL,NULL,False,True,NULL,6
"JPMATA","MATSUZAKA",NULL,NULL,NULL,False,True,NULL,1
"JPMTZ","MATSUZAKI","JPMTZ",NULL,NULL,False,True,NULL,0
"FRMAIS","MATTHEW IS. (FR)",NULL,NULL,NULL,False,True,NULL,0
"BSMAT","MATTHEW TOWN (BS)","BSMAT",NULL,NULL,False,True,NULL,1
"USMTTK","MATTITUCK",NULL,NULL,NULL,False,True,NULL,0
"IDMATA","MATUA",NULL,NULL,NULL,False,True,NULL,0
"PHMAUN","MAUBAN",NULL,NULL,NULL,False,True,NULL,0
"PHMAUU","MAUBAU",NULL,NULL,NULL,False,True,NULL,0
"AUMALG","MAUD LANDING",NULL,NULL,NULL,False,True,NULL,0
"NZMAII","MAUKE IS.",NULL,NULL,NULL,False,True,NULL,0
"IDMOF","MAUMERE","IDMOF",NULL,NULL,False,True,NULL,0
"MMMAUW","MAUNGDAW",NULL,NULL,NULL,False,True,NULL,0
"GBMAUN","MAUREEN",NULL,NULL,NULL,False,True,NULL,0
"CNMWN","MAWAN","CNMWN",NULL,NULL,False,True,NULL,0
"CNMAW","MAWEI","CNMAW",NULL,NULL,False,True,NULL,13
"MMMNU","MAWLAMYINE","MMMNU",NULL,NULL,False,True,NULL,0
"INMYBD","MAYABUNDER","INMYB",NULL,NULL,False,True,NULL,0
"BSMYG","MAYAGUANA","BSMYG",NULL,NULL,False,True,NULL,0
"PRMAZ","MAYAGUEZ","PRMAZ",NULL,NULL,False,True,NULL,1
"YEMAYI","MAYDI",NULL,NULL,NULL,False,True,NULL,0
"CAMAYE","MAYNE",NULL,NULL,NULL,False,True,NULL,0
"YTDZA","MAYOTTE IS.","YTDZA",NULL,NULL,False,True,NULL,0
"GAMAYA","MAYOUMBA",NULL,NULL,NULL,False,True,NULL,0
"USMAYT","MAYPORT",NULL,NULL,NULL,False,True,NULL,1
"GAMYB","MAYUMBA","GAMYB",NULL,NULL,False,True,NULL,0
"ITMAZ","MAZARA DEL VALLO","ITMAZ",NULL,NULL,False,True,NULL,6
"ESMAZN","MAZARRON",NULL,NULL,NULL,False,True,NULL,0
"GYMAZI","MAZARUNI",NULL,NULL,NULL,False,True,NULL,0
"MXMZT","MAZATLAN","MXMZT",NULL,NULL,False,True,NULL,9
"LVMAZE","MAZIRBE",NULL,NULL,NULL,False,True,NULL,0
"GNMBII","MBINI",NULL,NULL,NULL,False,True,NULL,0
"KIMCIS","MCKEAN IS.",NULL,NULL,NULL,False,True,NULL,0
"CAMKBY","MCKINLEY BAY",NULL,NULL,NULL,False,True,NULL,0
"AAMMRD","MCMURDO, ANTARTIC","AAMMR",NULL,NULL,False,True,NULL,0
"ITMDC","MDC","ITMDC",NULL,NULL,False,True,NULL,0
"CAMEAD","MEAFORD",NULL,NULL,NULL,False,True,NULL,0
"THMKLG","MEAKLONG","THMKL",NULL,NULL,False,True,NULL,0
"RUMECN","MECHIGEMEN","RUMEC",NULL,NULL,False,True,NULL,0
"RUMECN","MECHIGMEN",NULL,NULL,NULL,False,True,NULL,0
"IDMES","MEDAN","IDMES",NULL,NULL,False,True,NULL,0
"ROMED","MEDGIDIA","ROMED",NULL,NULL,False,True,NULL,0
"CUMEL","MEDIA LUNA","CUMEL",NULL,NULL,False,True,NULL,0
"PHMDN","MEDINA","PHMDN",NULL,NULL,False,True,NULL,0
"RUMDZG","MEDVEZHYEGORSK",NULL,NULL,NULL,False,True,NULL,0
"JPMEGA","MEGA",NULL,NULL,NULL,False,True,NULL,0
"GRMEKT","MEGALO KHORIO, TILOS",NULL,NULL,NULL,False,True,NULL,0
"GRMGN","MEGANISI","GRMGN",NULL,NULL,False,True,NULL,0
"GRMGR","MEGARA","GRMGR",NULL,NULL,False,True,NULL,1
"USMEGT","MEGASSET",NULL,NULL,NULL,False,True,NULL,0
"NOMEH","MEHAMN","NOMEH",NULL,NULL,False,True,NULL,3
"MAMEHA","MEHDIA",NULL,NULL,NULL,False,True,NULL,0
"FRMEIS","MEHETIA IS.",NULL,NULL,NULL,False,True,NULL,0
NULL,"Meisingset",NULL,NULL,NULL,False,True,NULL,0
"CNMEIU","MEIZHOU",NULL,NULL,NULL,False,True,NULL,1
"CLMJS","MEJILLONES","CLMJS",NULL,NULL,False,True,NULL,175
"IDPUT","MEKAR PUTIH","IDPUT",NULL,NULL,False,True,NULL,0
"NOMKJV","MEKJARVIK","NOMKJ",NULL,NULL,False,True,NULL,46
"USMEKK","MEKORYUK",NULL,NULL,NULL,False,True,NULL,0
"MYMKZ","MELACCA","MYMKZ",NULL,NULL,False,True,NULL,12
"MYMKZ","MELAKA","MYMKZ",NULL,NULL,False,True,NULL,0
"AUMEL","Melbourne","AUMEL",NULL,NULL,False,True,NULL,0
"NOMEL","MELBU","NOMEL",NULL,NULL,False,True,NULL,0
"CAMDB","MELDRUM BAY","CAMDB",NULL,NULL,False,True,NULL,0
"ESMLN","MELILLA","ESMLN",NULL,NULL,False,True,NULL,0
"ESMLN","MELILLA (ES)","ESMLN",NULL,NULL,False,True,NULL,7
"ITMEL","MELILLI","ITMEL",NULL,NULL,False,True,NULL,0
"ITMEL","MELILLI (IT)","ITMEL",NULL,NULL,False,True,NULL,0
"ITMEL","MELILLI OIL TERMINAL (IT)","ITMEL",NULL,NULL,False,True,NULL,0
"GRMELA","MELINA",NULL,NULL,NULL,False,True,NULL,0
"CLMLI","MELINCA","CLMLI",NULL,NULL,False,True,NULL,0
"CLMLI","MELINKA","CLMLI",NULL,NULL,False,True,NULL,0
"ITMELO","MELITO",NULL,NULL,NULL,False,True,NULL,0
"NOMLKY","MELKOYA","NOMLK",NULL,NULL,False,True,NULL,5
"SEMELD","MELLEURD",NULL,NULL,NULL,False,True,NULL,0
"LYMELH","MELLITAH",NULL,NULL,NULL,False,True,NULL,25
"IDYAWG","MELOLO","IDYAW",NULL,NULL,False,True,NULL,0
"PAMLNT","MELONES TERMINAL","PAMLN",NULL,NULL,False,True,NULL,0
"NOMEV","MELSOMVIK","NOMEV",NULL,NULL,False,True,NULL,2
"USMVI","MELVILLE","USMVI",NULL,NULL,False,True,NULL,0
"SEMEM","MEM","SEMEM",NULL,NULL,False,True,NULL,0
"MZMEM","MEMBA","MZMEM",NULL,NULL,False,True,NULL,0
"IDMEMO","MEMBORO",NULL,NULL,NULL,False,True,NULL,0
"USMEM","MEMPHIS","USMEM",NULL,NULL,False,True,NULL,0
"KWMIS","MENA SAUD","KWMIS",NULL,NULL,False,True,NULL,0
"IDMDC","MENADO","IDMDC",NULL,NULL,False,True,NULL,0
"USMENA","MENASHA",NULL,NULL,NULL,False,True,NULL,0
"IDMENG","MENGKAJANG",NULL,NULL,NULL,False,True,NULL,0
"USMENE","MENOMINEE",NULL,NULL,NULL,False,True,NULL,2
"NOMEND","MENSTAD",NULL,NULL,NULL,False,True,NULL,28
"FRMENN","MENTON",NULL,NULL,NULL,False,True,NULL,0
"AUMENE","MENTONE",NULL,NULL,NULL,False,True,NULL,0
"TNMBA","MENZEL BOURGUIBA","TNMBA",NULL,NULL,False,True,NULL,1
"CAMEB","MENZIES BAY","CAMEB",NULL,NULL,False,True,NULL,0
"IDMRK","MERAK","IDMRK",NULL,NULL,False,True,NULL,67
"IDMRK","MERAK PETROLEUM BASE","IDMRK",NULL,NULL,False,True,NULL,0
"IDMKQ","MERAUKE","IDMKQ",NULL,NULL,False,True,NULL,0
"USMXP","MERAUX","USMXP",NULL,NULL,False,True,NULL,16
"SOMER","MERCA","SOMER",NULL,NULL,False,True,NULL,0
"PHMCD","MERCEDES (PH)","PHMCD",NULL,NULL,False,True,NULL,0
"UYMER","MERCEDES (UY)","UYMER",NULL,NULL,False,True,NULL,0
"USMEIS","MERCER IS",NULL,NULL,NULL,False,True,NULL,0
"USMEIS","MERCER IS.","USMEI",NULL,NULL,False,True,NULL,0
"SOMERG","MEREEG",NULL,NULL,NULL,False,True,NULL,0
"SOMERG","MEREGH","SOMER",NULL,NULL,False,True,NULL,0
"MMMER","MERGUI","MMMER",NULL,NULL,False,True,NULL,0
"GRKYT","MERIKHAS","GRKYT",NULL,NULL,False,True,NULL,0
"FMMEIS","MERIR IS.",NULL,NULL,NULL,False,True,NULL,0
"DZMEEK","MERS EL KEBIR",NULL,NULL,NULL,False,True,NULL,0
"EGMAH","MERSA EL HAMRA","EGMAH",NULL,NULL,False,True,NULL,0
"ERMEFA","MERSA FATMA",NULL,NULL,NULL,False,True,NULL,0
"EGMEMH","MERSA MATRUH",NULL,NULL,NULL,False,True,NULL,16
"TRMER","MERSIN","TRMER",NULL,NULL,False,True,NULL,411
"TRMER","MERSING","TRMER",NULL,NULL,False,True,NULL,0
"LVMRX","MERSRAGS","LVMRX",NULL,NULL,False,True,NULL,20
"QATOM","MESAEEID",NULL,NULL,NULL,False,True,NULL,0
"99335","MESAIEED","QAMES",NULL,NULL,False,True,NULL,149
"FRMESS","MESCHERS",NULL,NULL,NULL,False,True,NULL,0
"GRMEL","MESOLONGI","GRMEL",NULL,NULL,False,True,NULL,0
"GRMEL","MESOLONGION","GRMEL",NULL,NULL,False,True,NULL,0
NULL,"MESSAID",NULL,NULL,NULL,False,True,NULL,0
"QAMESD","MESSAIEED",NULL,NULL,NULL,False,True,NULL,16
"ITMSN","MESSINA","ITMSN",NULL,NULL,False,True,NULL,7
NULL,"MESSINA STRAIT (RP)",NULL,NULL,NULL,False,True,NULL,0
"GRMESI","MESSINI",NULL,NULL,NULL,False,True,NULL,0
"GRMEL","MESSOLONGION","GRMEL",NULL,NULL,False,True,NULL,2
"CAMET","METEGHAN","CAMET",NULL,NULL,False,True,NULL,0
"GBMTH","METHIL","GBMTH",NULL,NULL,False,True,NULL,56
"GRMET","METHONI","GRMET",NULL,NULL,False,True,NULL,0
"GRMETS","METHONIS",NULL,NULL,NULL,False,True,NULL,0
"HRMET","METKOVIC","HRMET",NULL,NULL,False,True,NULL,0
"USMTM","METLAKATLA","USMTM",NULL,NULL,False,True,NULL,0
"USMTM","METLATIA","USMTM",NULL,NULL,False,True,NULL,0
"FRMZM","METZ","FRMZM",NULL,NULL,False,True,NULL,0
"IDMEQ","MEULABOH","IDMEQ",NULL,NULL,False,True,NULL,15
"GBMEVY","MEVAGISSEY",NULL,NULL,NULL,False,True,NULL,0
"RUMEZ","MEZEN","RUMEZ",NULL,NULL,False,True,NULL,0
"RUMEIS","MEZHDUSHARSKI IS.",NULL,NULL,NULL,False,True,NULL,0
"MXMEZL","MEZQUITAL",NULL,NULL,NULL,False,True,NULL,0
"MTMGR","MGARR","MTMGR",NULL,NULL,False,True,NULL,0
"USMIA","MIA","USMIA",NULL,NULL,False,True,NULL,0
"USMIA","MIAMI","USMIA",NULL,NULL,False,True,NULL,72
"USMICY","MICHIGAN CITY",NULL,NULL,NULL,False,True,NULL,0
"CLMIC","MICHILLA COVE","CLMIC",NULL,NULL,False,True,NULL,2
"CAMIH","MICHIPICOTEN","CAMIH",NULL,NULL,False,True,NULL,0
"BGMIC","MICHURIN","BGMIC",NULL,NULL,False,True,NULL,0
"NLMID","MIDDELBURG","NLMID",NULL,NULL,False,True,NULL,15
"DKMID","MIDDELFART","DKMID",NULL,NULL,False,True,NULL,0
"INMIAI","MIDDLE ANDAMAN IS.",NULL,NULL,NULL,False,True,NULL,0
"GBMID","MIDDLESBOROUGH","GBMID",NULL,NULL,False,True,NULL,69
"GBMID","Middlesbrough","GBMID",NULL,NULL,False,True,NULL,0
"TRMIDE","MIDEYE",NULL,NULL,NULL,False,True,NULL,0
"ROMID","MIDIA","ROMID",NULL,NULL,False,True,NULL,14
"CAMID","MIDLAND","CAMID",NULL,NULL,False,True,NULL,0
"DKMIDG","MIDVAAG",NULL,NULL,NULL,False,True,NULL,2
"UMMDY","MIDWAY ISLAND","UMMDY",NULL,NULL,False,True,NULL,0
"UMMDY","MIDWAY ISLANDS","UMMDY",NULL,NULL,False,True,NULL,0
"JPMHR","MIHARA","JPMHR",NULL,NULL,False,True,NULL,1
"EEMDR","MIIDURANNA","EEMDR",NULL,NULL,False,True,NULL,0
"JPMII","MIIKE","JPMII",NULL,NULL,False,True,NULL,50
"GRJMK","MIKONOS","GRJMK",NULL,NULL,False,True,NULL,0
"RUUSTK","MIKOYANOVSK",NULL,NULL,NULL,False,True,NULL,0
"JPFKJ","MIKUNI","JPFKJ",NULL,NULL,False,True,NULL,0
"GRMYL","MILAKY","GRMYL",NULL,NULL,False,True,NULL,10
"ITMLZ","MILAZZO","ITMLZ",NULL,NULL,False,True,NULL,47
"PHMIL","MILBUK","PHMIL",NULL,NULL,False,True,NULL,0
"GBMLF","MILFORD HAVEN","GBMLF",NULL,NULL,False,True,NULL,55
"NZMFN","MILFORD SOUND","NZMFN",NULL,NULL,False,True,NULL,0
"LVMILS","MILGRAVIS",NULL,NULL,NULL,False,True,NULL,0
"USMILL","MILL",NULL,NULL,NULL,False,True,NULL,0
"CAMILK","MILLBANK",NULL,NULL,NULL,False,True,NULL,0
"HRMRML","MILNA","HRMRM",NULL,NULL,False,True,NULL,0
"CAMLNT","MILNE INLET",NULL,NULL,NULL,False,True,NULL,0
"AUGTE","MILNER BAY","AUGTE",NULL,NULL,False,True,NULL,0
"GRADA","MILOS","GRADA",NULL,NULL,False,True,NULL,150
"GBMIRS","MILTON REGIS",NULL,NULL,NULL,False,True,NULL,0
"USMKE","MILWAUKEE","USMKE",NULL,NULL,False,True,NULL,5
"KWMIB","MINA ABD ALLAH","KWMIB",NULL,NULL,False,True,NULL,131
"KWMIB","MINA ABDULLA","KWMIB",NULL,NULL,False,True,NULL,71
"KWMIB","MINA ABDULLAH","KWMIB",NULL,NULL,False,True,NULL,0
"KWMAA","MINA AL AHMADI","KWMAA",NULL,NULL,False,True,NULL,48
"IQMAB","MINA AL BAKR","IQMAB",NULL,NULL,False,True,NULL,0
"OMMFH","MINA AL FAHAL","OMMFH",NULL,NULL,False,True,NULL,15
"KWMIS","MINA AL ZOUR","KWMIS",NULL,NULL,False,True,NULL,0
"EGMIAH","MINA ATAQAH",NULL,NULL,NULL,False,True,NULL,0
"KWMIS","MINA AZ ZAWR","KWMIS",NULL,NULL,False,True,NULL,27
"OMSUL","MINA QABOOS","OMSUL",NULL,NULL,False,True,NULL,0
"AEMSA","MINA SAQR","AEMSA",NULL,NULL,False,True,NULL,84
"KWMIS","MINA SAUD","KWMIS",NULL,NULL,False,True,NULL,0
"BHMIN","MINA SULMAN","BHMIN",NULL,NULL,False,True,NULL,1
"AEMIZD","MINA ZAYED",NULL,NULL,NULL,False,True,NULL,20
"IQMAB","MINA' AL BAKR","IQMAB",NULL,NULL,False,True,NULL,0
"JPMIN","MINAMATA","JPMIN",NULL,NULL,False,True,NULL,2
"JPMILO","MINAMI LO",NULL,NULL,NULL,False,True,NULL,0
"JPMITI","MINAMI TORI",NULL,NULL,NULL,False,True,NULL,0
"MXMTT","MINATITLAN","MXMTT",NULL,NULL,False,True,NULL,0
"PHMDCT","MINDANAO CONTAINER TERMINAL",NULL,NULL,NULL,False,True,NULL,1
NULL,"MINDANAO EAST (RP)",NULL,NULL,NULL,False,True,NULL,0
"CVMIN","MINDELO","CVMIN",NULL,NULL,False,True,NULL,23
"DEMID","MINDEN (DE)","DEMID",NULL,NULL,False,True,NULL,0
NULL,"MINDORO STRAIT (RP)",NULL,NULL,NULL,False,True,NULL,1
"CAMINN","MINGAN",NULL,NULL,NULL,False,True,NULL,0
"INMCI","MINICOY","INMCI",NULL,NULL,False,True,NULL,0
"JPMINO","MINO",NULL,NULL,NULL,False,True,NULL,0
"FMMIRF","MINTO REEF",NULL,NULL,NULL,False,True,NULL,0
"KRMIP","MIPO","KRMIP",NULL,NULL,False,True,NULL,0
"PMMIQN","MIQUELON",NULL,NULL,NULL,False,True,NULL,0
"PAMFS","MIRAFLORES LOCK","PAMFS",NULL,NULL,False,True,NULL,0
"HTMIR","MIRAGOANE","HTMIR",NULL,NULL,False,True,NULL,2
"CAMIR","MIRAMICHI BAY","CAMIR",NULL,NULL,False,True,NULL,0
"VEMIV","MIRANDA","VEMIV",NULL,NULL,False,True,NULL,0
"OMMIRT","MIRBAT",NULL,NULL,NULL,False,True,NULL,0
"MYMYY","MIRI","MYMYY",NULL,NULL,False,True,NULL,47
"GRMYR","MIRINA","GRMYR",NULL,NULL,False,True,NULL,0
NULL,"MISAKI (EHIME)",NULL,NULL,NULL,False,True,NULL,0
"JPMIK","MISAKI (WAKAYAMA)","JPMIK",NULL,NULL,False,True,NULL,0
"JPMISI","MISAKI(EHIME)","JPMIS",NULL,NULL,False,True,NULL,0
"JPMIK","MISAKI(WAKAYAMA)","JPMIK",NULL,NULL,False,True,NULL,0
"PHMIC","MISAMIS","PHMIC",NULL,NULL,False,True,NULL,0
"CAMISU","MISCOU",NULL,NULL,NULL,False,True,NULL,0
"JPKWN","MISHIMA-KAWANOE","JPKWN",NULL,NULL,False,True,NULL,0
"PGMIS","MISIMA IS.","PGMIS",NULL,NULL,False,True,NULL,0
"LYMRA","MISRATAH","LYMRA",NULL,NULL,False,True,NULL,0
"CAMICY","MISSION CITY",NULL,NULL,NULL,False,True,NULL,0
"GRMIS","MISTLEY","GBMIS",NULL,NULL,False,True,NULL,70
"JPMIS","MISUMI","JPMIS",NULL,NULL,False,True,NULL,0
"LYMRA","MISURATA","LYMRA",NULL,NULL,False,True,NULL,66
"JPMJR","MITAJIRI","JPMJR",NULL,NULL,False,True,NULL,0
"GRMITA","MITHIMNA",NULL,NULL,NULL,False,True,NULL,0
"INMRI","MITHIVIRDI","INMRI",NULL,NULL,False,True,NULL,0
"JPMITA","MITSUKOJIMA",NULL,NULL,NULL,False,True,NULL,0
"GRMJT","MITYLENE","GRMJT",NULL,NULL,False,True,NULL,0
"JPMIYE","MIYAKE",NULL,NULL,NULL,False,True,NULL,1
"JPMYK","MIYAKO","JPMYK",NULL,NULL,False,True,NULL,0
"JPMIYA","MIYAKOJIMA",NULL,NULL,NULL,False,True,NULL,0
"JPMYNR","MIYANOURA","JPMYN",NULL,NULL,False,True,NULL,0
"JPKMI","MIYAZAKI","JPKMI",NULL,NULL,False,True,NULL,1
"JPMIY","MIYAZU","JPMIY",NULL,NULL,False,True,NULL,11
"IEMIHD","MIZEN HEAD",NULL,NULL,NULL,False,True,NULL,0
"JPMIZ","MIZUSHIMA","JPMIZ",NULL,NULL,False,True,NULL,60
"TZMJTL","MJIMWEMA TERMINAL","TZMJT",NULL,NULL,False,True,NULL,0
"TZMJTL","MJIMWENA TERMINAL",NULL,NULL,NULL,False,True,NULL,0
"TZMKOI","MKOANI",NULL,NULL,NULL,False,True,NULL,0
"NOMQN","MO I RANA","NOMQN",NULL,NULL,False,True,NULL,742
"NOMQN","MO-I-RANA","NOMQN",NULL,NULL,False,True,NULL,0
"CUMOA","MOA","CUMOA",NULL,NULL,False,True,NULL,26
"IDMOIS","MOA IS.",NULL,NULL,NULL,False,True,NULL,0
"ESMOA","MOANA","ESMOA",NULL,NULL,False,True,NULL,0
"ZRMOA","MOANDA TERMINAL","ZRMOA",NULL,NULL,False,True,NULL,0
"USMOB","MOBILE","USMOB",NULL,NULL,False,True,NULL,416
"AOMSZ","MOCAMBES","AOMSZ",NULL,NULL,False,True,NULL,0
"MZMZQ","MOCAMBIQUE","MZMZQ",NULL,NULL,False,True,NULL,0
"MZMOCL","MOCAMBIQUE CHANNEL",NULL,NULL,NULL,False,True,NULL,0
"YEMOK","MOCHA","YEMOK",NULL,NULL,False,True,NULL,0
"MZMZB","MOCIMBOA","MZMZB",NULL,NULL,False,True,NULL,0
"GBMOEE","MOELFRE",NULL,NULL,NULL,False,True,NULL,2
"FMMOTI","MOEN TRUK IS.",NULL,NULL,NULL,False,True,NULL,0
"SRMOJ","MOENGO","SRMOJ",NULL,NULL,False,True,NULL,0
"FRMORU","MOERAI RURUTU",NULL,NULL,NULL,False,True,NULL,0
"NLMOE","Moerdijk","NLMOE",NULL,NULL,False,True,NULL,0
"SOMGQ","MOGADISCIO","SOMGQ",NULL,NULL,False,True,NULL,0
"SOMGQ","MOGADISHU","SOMGQ",NULL,NULL,False,True,NULL,2
"JPMOG","MOGI","JPMOG",NULL,NULL,False,True,NULL,0
"KRMOK","MOGPO","KRMOK",NULL,NULL,False,True,NULL,0
"MAMOH","MOHAMEDIA","MAMOH",NULL,NULL,False,True,NULL,4
"MAMOH","MOHAMMEDIA","MAMOH",NULL,NULL,False,True,NULL,37
"CRPMN","MOIN","CRPMN",NULL,NULL,False,True,NULL,2
"CRMOB","MOIN BAY","CRMOB",NULL,NULL,False,True,NULL,24
"JPMOJ","MOJI","JPMOJ",NULL,NULL,False,True,NULL,29
NULL,"Moji(Kokura)",NULL,NULL,NULL,False,True,NULL,0
"YEMOK","MOKHA","YEMOK",NULL,NULL,False,True,NULL,0
"FMMOID","MOKIL ISLAND",NULL,NULL,NULL,False,True,NULL,0
"KRMOK","Mokpo","KRMOK",NULL,NULL,False,True,NULL,0
"ITMODB","MOLA DI BARI",NULL,NULL,NULL,False,True,NULL,0
"NOMOL","MOLDE","NOMOL",NULL,NULL,False,True,NULL,81
"ITMOL","MOLFETTA","ITMOL",NULL,NULL,False,True,NULL,13
"SEMOLE","MOLLE",NULL,NULL,NULL,False,True,NULL,0
"PEMLQ","MOLLENDO","PEMLQ",NULL,NULL,False,True,NULL,10
"RUMOBY","MOLLER BAY",NULL,NULL,NULL,False,True,NULL,0
"IDMLRE","MOLORE","IDMLR",NULL,NULL,False,True,NULL,0
"GRMOLS","MOLOS",NULL,NULL,NULL,False,True,NULL,0
"SUMOK","MOLOTOVSK","SUMOK",NULL,NULL,False,True,NULL,0
"MZMOMA","MOMA",NULL,NULL,NULL,False,True,NULL,11
"KEMBA","MOMBASA","KEMBA",NULL,NULL,False,True,NULL,229
"DKMOM","MOMMARK","DKMOM",NULL,NULL,False,True,NULL,0
"USMOI","MONA ISLAND","USMOI",NULL,NULL,False,True,NULL,0
NULL,"MONA PASSAGE (RP)",NULL,NULL,NULL,False,True,NULL,0
"TNMONR","MONASTIR",NULL,NULL,NULL,False,True,NULL,0
"JPMBE","MONBETSU","JPMBE",NULL,NULL,False,True,NULL,0
"CAMNT","MONCTON","CAMNT",NULL,NULL,False,True,NULL,0
"AOMNDF","MONDO FPSO","AOMND",NULL,NULL,False,True,NULL,0
"GRMON","MONEMVASIA","GRMON",NULL,NULL,False,True,NULL,0
"NCMON","MONEO","NCMON",NULL,NULL,False,True,NULL,0
"RUORIL","MONERON ISLAND",NULL,NULL,NULL,False,True,NULL,0
"IEMOT","MONEY POINT","IEMOT",NULL,NULL,False,True,NULL,6
"IEMOT","MONEYPOINT","IEMOT",NULL,NULL,False,True,NULL,2
"ITMNF","Monfalcone","ITMNF",NULL,NULL,False,True,NULL,0
"BDCHL","MONGLA","BDCHL",NULL,NULL,False,True,NULL,34
"NOMON","MONGSTAD","NOMON",NULL,NULL,False,True,NULL,534
"CYMONI","MONI",NULL,NULL,NULL,False,True,NULL,0
"CYMOI","MONI ANCHORAGE","CYMOI",NULL,NULL,False,True,NULL,0
"GBMONH","MONIFIETH",NULL,NULL,NULL,False,True,NULL,0
NULL,"Monkton",NULL,NULL,NULL,False,True,NULL,0
"ITMNP","MONOPOLI","ITMNP",NULL,NULL,False,True,NULL,9
"USMONE","MONROE",NULL,NULL,NULL,False,True,NULL,1
"LRMLW","MONROVIA","LRMLW",NULL,NULL,False,True,NULL,55
"BEMQS","MONS","BEMQS",NULL,NULL,False,True,NULL,0
"NOMSTD","MONSTAD","NOMST",NULL,NULL,False,True,NULL,13
"SEMON","MONSTERAAS","SEMON",NULL,NULL,False,True,NULL,52
"SEMON","MONSTERAS","SEMON",NULL,NULL,False,True,NULL,46
"CAMOL","MONT LOUIS","CAMOL",NULL,NULL,False,True,NULL,0
"FRMOSM","MONT ST. MICHEL",NULL,NULL,NULL,False,True,NULL,0
"CAMONE","MONTAGUE",NULL,NULL,NULL,False,True,NULL,0
